year,text,label,INFRA_GAP,STAFF_GAP,SERVICE_GAP,ACCESS_GAP,COST_GAP,QUALITY_GAP
2023,"This was the sixth 
outbreak in India since 2001 when the ﬁrst outbreak was reported in Siliguri town, West Bengal. 
31
Establishment of Network of Viral Research and Diagnostic 
Laboratories for Managing Epidemics and Natural Calamities
Chapter 5
Department of Health Research

Subsequently, ﬁve outbreaks have been reported- Nadia district, West Bengal, Kozhikode and 
Malappuram, Kerala in 2018, Ernakulum, Kerala in 2019 and Kozhikode, Kerala in 2021.",INFRA_GAP,1,0,0,0,0,0
2023,"8
2023-2024
Annual Report

9
2nd G20 Health Working Group meeting held at Goa
Inauguration and foundation stone laying of new facilities at ICMR-NIMR, ICMR-NARI & ICMR-NITM
2023-2024
Department of Health Research

Launch of Innovative TB Health Technologies sharing Platform
Launch of MedTech Mitra, an initiative to handhold the innovators to develop indigenous  technologies
10
Annual Report

Release Event of National List of Essential Assistive Products (NLEAP)",INFRA_GAP,1,0,0,0,0,0
2023,">70000 population screened; > 400 tested positive and are on ATT and indicated that NYKS is a 
viable cost eﬀective model of intersectoral collaboration for ACF in TB.",COST_GAP,0,0,0,0,1,0
2023,"RBSK is a cost eﬀective and 
viable model of intersectoral collaboration for TB screening.",COST_GAP,0,0,0,0,1,0
2023,"This initiative 
of DHR/ICMR has resulted in rolling out on approval of the VRDL Scheme by the Union Cabinet.",SERVICE_GAP,0,0,1,0,0,0
2023,"Realizing the high risk faced by the country due to emerging/re-emerging viral infections and limited 
capacity for timely detection of such viruses, the Department of Health Research (DHR)/Indian 
Council of Medical Research (ICMR) took a far-sighted decision of enhancing the country's capacity 
for early identiﬁcation and diagnosis of all viral infections of public health importance.",STAFF_GAP,0,1,0,0,0,0
2023,"These 
activities included tree plantation programs, awareness programs in schools, colleges and model 
colony clinics, provision of cleaning materials to school and college oﬃcials, felicitation of 
housekeeping staﬀ, cleaning of public spaces, and cleaning of campus areas.",SERVICE_GAP,0,0,1,0,0,0
2023,"4.7 
As per the Government of India initiative, a special campaign for Swachhata Pakhwada was 
organized at ICMR and its institutes.",SERVICE_GAP,0,0,1,0,0,0
2023,"The outdoor cleanliness drive under the aforesaid campaign has been successfully conducted in 28 
Field units/Establishments of DHR.",INFRA_GAP,1,0,0,0,0,0
2023,"Swacchta Action Plan (SAP) (2023-24)
4.2 
SAP is an inter-ministerial approach coordinated by Department of Drinking Water and Sanitation, 
M/o Jal Shakti to mainstream Swachhata within the existing programmes and schemes of Ministries 
and the Departments.",SERVICE_GAP,0,0,1,0,0,0
2023,"(e)  to supervise the implementation of the provisions of this Act and rules and regulations made 
there under.",SERVICE_GAP,0,0,1,0,0,0
2023,"To identify causes of potential discordance in test results, and implement corrective action.
c)  To evaluate inter-laboratory comparability of test results.
38
Parameters
Basic training Specialized trainings Basic training Specialized trainings
No. of training conducted
26
33
4
2
No. VRDLs trained
155
135
35
22
Total No. of Person trained
453
904 
(including online
 training programs)
80
48
Apr 2014 – Dec. 2023
Jan 2023 – March 2024",STAFF_GAP,0,1,0,0,0,0
2023,"To maintain and improve analytical quality of the VRDLs.
b)",QUALITY_GAP,0,0,0,0,0,1
2023,"Krishna Chandra Gajapati Medical College and 
Hospital, Brahmapur.",INFRA_GAP,1,0,0,0,0,0
2023,"Medical College, Jammu
2013-2014
Medical College Level
62
Government Medical College, Baramulla
2021-2022
Medical College Level
63
Government Medical College, Anantnag
2022-2023
Medical College Level
64
MGM Medical College, Jamshedpur
2016-2017
Medical College Level
65
Rajendra Institute of Medical Sciences (RIMS), Ranchi
2016-2017
State Level
66
All India Institute of Medical Sciences, Deogarh, Jharkhand
2021-2022
State Level
67
Bangalore Medical College & Research Institute, Bangalore, 
Karnataka
2014-2015
Medical College Level
68
Government Medical College, Mysore, Karnataka
2014-2015
Medical College Level
69
Gulbarga Institute of Medical Sciences, Gulbarga, Karnataka
2016-2017
Medical College Level
70
Hassan Institute Of Medical Sciences (HIMS), Hassan
2015-2016
Medical College Level
71
Karnataka Institute of Medical Science Hubballi
2020-2021
Karnataka
Medical College Level
72
Shimoga Institute of Medical Sciences, Shimoga, Karnataka
2016-2017
Medical College Level
73
Vijayanagar Institute of Medical Sciences (VIMS), Bellary
2016-2017
Medical College Level
74
National Institute of Traditional Medicine Belagavi, Karnataka
2023-2024
Medical College Level
75
National Institute of Mental Health & Neurosciences 
(NIMHANS), Bangalore
2023-2024
Medical College Level
76
Kodagu Institute of Medical Sciences, Madikeri, Karnataka
2023-2024
Regional Level
77
Government Medical College (GMC), Kozhikode
2018-2019
State Level
78
National Institute of Virology (NIV) Field Unit, Kerala
2018-2019
Medical College Level
79
Government Medical College, Thrissur
2016-2017
Medical College Level
80
Government Medical College, Trivandrum, Kerala
2014-2015
Medical College Level
81
Government Medical College, Kannur, Pariyaram
2021-2022
Medical College Level
82
Government Medical College Manjeri, Malapuram, Kerala
2023-2024
Medical College Level
83
Government Medical College, Ernakulam, Kerala
2023-2024
Regional Level
84
All India Institute of Medical Sciences, Bhopal, Madhya 
Pradesh
2014-2015
State Level
85
National Institute of Research In Tribal Health (NIRTH), 
Jabalpur
2018-2019
Medical College Level
86
Bundelkhand Medical College, Sagar, Madhya Pradesh
2018-2019
Medical College Level
87
Gajra Raja Medical College, Gwalior, Madhya Pradesh
2016-2017
Karnataka
Himachal 
Pradesh
Madhya 
Pradesh
Jammu & 
Kashmir
Jharkhand
Kerala
Annual Report

Contd...
47
State
Level of VRDL
S.No
Name of VRDL
Funded in
Medical College Level
88
MGM Medical College, Indore, Madhya Pradesh
2016-2017
Medical College Level
89
Shyam Shah Medical College, Rewa, Madhya Pradesh
2017-2018
State Level
90
Govt Medical College (GMC), Nagpur
2019-2020
Medical College Level
91
Dr Vaishampayan Memorial (VM) Government Medical 
College, Solapur, Maharashtra
2019-2020
Medical College Level
92
G.S Seth Medical college and KEM Hospital, Mumbai
2018-2019
Medical College Level
93
Government Medical College (GMC), Aurangabad
2019-2020
Medical College Level
94
Government Medical College, Akola
2019-2020
Medical College Level
95
Government Medical College, Miraj, Sangli
2017-2018
Medical College Level
96
Indira Gandhi Medical College, Nagpur, Maharashtra
2014-2015
Medical College Level
97
Kasturba Hospital for Infectious Disease, Mumbai, 
Maharashtra
2018-2019
Medical College Level
98
Shri Bhausaheb Hire Government Medical College & Hospital, 
Dhule
2019-2020
Medical College Level
99
AIIMS, Nagpur
2020-2021
State Level
100
Armed Forces Medical College (AFMC), Pune
2021-2022
State Level
101
Regional Institute of Medical Sciences (RIMS), Imphal
2016-2017
Medical College Level
102
Jawaharlal Nehru Institute of Medical Sciences (JNIMS), 
Imphal, Manipur
2014-2015
Meghalaya
State Level
103
North-Eastern Indira Gandhi Regional Institute of Health and 
Medical Sciences (NEIGRIHMS), Shillong
2013-2014
Mizoram
Medical College Level
104
Zoram Medical College, Mizoram
2020-2021
Regional Level
105
Regional Medical Research Center (RMRC), Bhubaneswar
2017-2018
State Level
106
Srirama Chandra Bhanja (SCB) Medical College, Cuttack
2015-2016
State Level
107
AIIMS, Bhubaneswar
2020-2021
Medical College Level
108
Saheed Laxman Nayak Medical College & Hospital, Koraput, 
Odisha (SLNMCH)
2020-2021
Medical College Level
109
Veer Surendra Sai Institute of Medical Sciences and Research, 
Burla, Sambalpur, Odisha
2020-2021
Medical College Level
110
Maharaja",INFRA_GAP,1,0,0,0,0,0
2023,"Delhi
Himachal 
Pradesh
Chandigarh
Bihar
Gujarat
Harayana
Department of Health Research

Contd...
46
State
Level of VRDL
S.No
Name of VRDL
Funded in
Medical College Level
56
Lal Bahadur Shastri Medical College, Mandi
2020-2021
Medical College Level
57
Pt.",COST_GAP,0,0,0,0,1,0
2023,"These included training in Biosafety and 
Biosecurity, ELISA, cell culture, viral diagnostics by PCR, Zika virus diagnostics, Yellow Fever 
diagnostics, KFD virus diagnostics, Inﬂuenza diagnostics, COVID-19 laboratory preparedness and 
COVID-19 diagnostics.",STAFF_GAP,0,1,0,0,0,0
2023,"16
Annual Report

3.1 
The Assisted Reproductive Technology (Regulation) Act, 2021 and The Surrogacy (Regulation) Act, 
th
2021 came into force w.e.f. 25  January 2022.
3.2 
Objectives of The Assisted Reproductive Technology (Regulation) Act, 2021 and The Surrogacy 
(Regulation) Act, 2021 
(i) The ART Act, 2021 aims to regulate and supervise the assisted 
reproductive technology clinics and the assisted reproductive 
technology banks, prevention of misuse, safe and ethical practice of 
assisted reproductive technology services to commissioning 
couple/single women for addressing the issues of reproductive 
health where assisted reproductive technology is required for
 becoming a parent or for freezing  gametes, embryos, embryonic tissues for further use due to 
infertility, disease or social or medical concerns and for regulation and supervision of research and 
development and for matters connected therewith.",INFRA_GAP,1,0,0,0,0,0
2023,"A statement indicating the scheme-wise BE/RE/actual expenditure for 2022-23 and BE/RE/ 
expenditure (provisional) for 2023-24 and BE 2024-25 in respect of Demand No.47-Department of 
Health Research is given at Annexure-I.
Year
BE
RE
Actual Expenditure
Total 
(14th Finance Commission period)
7,362.97
7,793.43
7,709.95
2020-21
2,100.00
4,062.30
3,124.59
2021-22
2,663.00
3,080.00
2,690.60
2022-23
3,200.65
2,775.00
2,432.11
2023-24
2,980.00
2,892.83
2867.91 (provisional)
2024-25
3,301.73
-
-
                                                                                                             (Rs. in Crores) 
15
Department of Health Research

Audit Observations:
2.12 
There was no PAC Para pertaining to the Department of Health Research (DHR) during the year 
2023-24. 
2.13",COST_GAP,0,0,0,0,1,0
2023,"FINANCE:
th
2.11 
Allocations and Expenditure from 2015-16 to 2019-20, 2020-21 (14  Finance Commission period)",COST_GAP,0,0,0,0,1,0
2023,"A basic training program for the VRDLs is conducted for all new VRDLs to orient 
them regarding the VRDL network activities and requirements for the network laboratories.",STAFF_GAP,0,1,0,0,0,0
2023,"2
Leptospira
2
Adeno Virus
1
Chikungunya
1
Shigella/Sapovirus/Astrovirus
1
Rota Virus
1
Total
81
Annual Report

5.6 
Training / Workshops:
 
Data Mining Centre (ICMR-National Institute of Epidemiology, Chennai):
Ø
 No. of trainings conducted for data entry on NIE portal since April 2014: 20
Ø
No. of persons trained since April 2014: 1425
Ø
No. of trainings conducted in the year 2023 (Jan 2023 to March 2024): 1 (KFD)+4
Ø
No. of persons trained in the 2023-2024 (Jan 2023 to Mar 2024): 660
Ø
No. of VRDLs reporting to Data Mining Centre at National Institute of Epidemiology (NIE) 
(Jan 2023 to Mar 2024): 145
Ø
No. of new VRDLs have started reporting to Data Mining Centre at National Institute of 
Epidemiology (NIE) during 2024: 24
Other key achievement by the NIE Data Centre
Ø
New revised portal and full integration with IHIP is completed.
5.7 
Resource Centre for VRDL network: ICMR-NIV, Pune
v
Training / Workshops:
 
RC-VRDL conducts training programs for the VRDLs to build the human resource capacity for the 
VRDL network.",STAFF_GAP,0,1,0,0,0,0
2023,"The 
expert scientistsfrom NRL served as trainers for the training program.",STAFF_GAP,0,1,0,0,0,0
2023,"The training program was conducted with the support of WHO SEARO, WHO India 
Oﬃce, National Serological Reference Laboratory (NRL), Australia and ICMR- Headquarters.",STAFF_GAP,0,1,0,0,0,0
2023,"Ü
A workshop on “Capacity building for External Quality Assurance Program - Serology and 
st
th
Molecular diagnostics” was conducted from 21  to 29  August 2023, organized by the Resource 
Centre - Virus Research & Diagnostic Laboratory (RC-VRDL), ICMR-National Institute of 
Virology, Pune.",STAFF_GAP,0,1,0,0,0,0
2023,"Ü
A 5 days Hands-on-Training on 'Laboratory quality management system"" for strengthening lab 
networks was organised at PGIMER, Chandigarh, wherein a total of 19 participants from the 10 
VRDLs across the country were trained.",INFRA_GAP,1,0,0,0,0,0
2023,"Data related to circulating Serotype in diﬀerent region of the 
country are being monitored.
Ü
A sizeable number of VRDLs have been able to establish robust linkages with State IDSP, NVBDCP 
and State public health departments, thus increasing outreach of public health programs.",SERVICE_GAP,0,0,1,0,0,0
2023,"This in turn paved the way for 
strengthening the molecular diagnostic facilities for viruses in India through the Virus Research & 
Diagnostic Laboratory (VRDL) Network of DHR.",INFRA_GAP,1,0,0,0,0,0
2023,"The event was an eye-opener for the public health system of the 
country wherein glaring gaps in capacity were brought out.",STAFF_GAP,0,1,0,0,0,0
2023,"55
Establishment of Multi Disciplinary Research Units (MRUs) 
in Government Medical Colleges/ Research Institutes
Chapter 6
Department of Health Research

Ø
Capacity building and human resource development in the ﬁeld of health research.",INFRA_GAP,1,0,0,0,0,0
2023,"The main objectives of the scheme are:
Ø
Encouraging and strengthening research environment in medical colleges and research 
institutes.",SERVICE_GAP,0,0,1,0,0,0
2023,"Objectives of the Scheme
6.5 
The scheme provides infrastructural support, in terms of civil works, equipment and recurring 
expenditure, to carry out bio-medical research in consonance with national health research priorities 
outlined in National Health Policy of the country.",SERVICE_GAP,0,0,1,0,0,0
2023,"The recurring cost of a State Level Lab per 
annum is Rs.68.00 lakh which will be extended for a period of ﬁve years for engaging trained 
technical man power on contractual basis(Rs.43.00lakhperannum)and for consumables, 
contingencies and training (Rs.25.00 lakh).",INFRA_GAP,1,0,0,0,0,0
2023,"Over the years, this network has been expanded, and as in 
December 2023, 158 VRDLs have been established throughout the country (11 Regional Level labs, 
27 State Level labs and 120 Medical College Level labs).",INFRA_GAP,1,0,0,0,0,0
2023,"The 
network of VRDLs is now working in synchronized way by augmenting the quality parameters for 
consistent, reliable and high-quality diagnosis; initiated event-based surveillance for fast detection of 
outbreaks; strengthened coordination of VRDLs with the State public health system, Integrated 
Disease Surveillance Program (IDSP) and National Vector Borne Disease Control Program 
(NVBDCP); initiated structured research projects which would translate into information for 
drafting/reﬁning public health policies.",SERVICE_GAP,0,0,1,0,0,0
2023,"The Scheme is in the mid phase for setting up of new VRDLs and 
creating high quality systems for existing network which has signiﬁcant role in identiﬁcation of 
emerging/ re-emerging viral pathogens at an early stage and preventing spreading of epidemics.",SERVICE_GAP,0,0,1,0,0,0
2023,"A summary of the support activities, for the period January 2023 to 
March 2024 is summarized in Table 5 below: 
5.11 
Physical Target
th
12  Plan Period (2012-2017)
th
14  Finance Commission Period (2017-2018 to 2020-2021)
40
Type of Support
Number of VRDLs 
supported
Support for laboratory layout and design 
17
Support for referral sample testing at ICMR-NIV
32
Resolution of Queries regarding diagnostic reagents, SOPs and networkspeciﬁc 
testing algorithms(excluding routinely supplied reagents through RC-VRDL)
135
Trouble-shooting and root cause analysis support
38
Regional 
VRDL
State VRDL
Medical 
College 
VRDL
Regional 
VRDL
State VRDL
Medical 
College 
VRDL
2013-2014
2
5
10
2
4
6
2014-2015
3
10
40
3
3
13
2015-2016
5
15
40
0
4
10
2016-2017
0
0
30
0
4
16
Total
10
30
120
5
15
45
Year
Target
Actual Achievement
Regional 
VRDL
State VRDL
Medical 
College 
VRDL
Regional 
VRDL
State VRDL
Medical 
College 
VRDL
2017-2018
5
10
15
2
1
11
2018-2019
0
0
30
2
4
10
2019-2020
0
0
0
1
2
9
2020-2021
0
0
0
0
3
13
Total
5
10
45
5
10
43
Year
Target
Actual Achievement
Annual Report

th
15  Finance Commission Period (2021-2022 to 2025-2026)
5.12 
The ﬁnancial achievements from inception of the Scheme are given in the table below:
(Rs. in Crore)
5.13 
Components of the Scheme and Funding Norms:
(i) Regional Labs: The non-recurring cost of a Regional Level Lab is Rs.14.575 crore for development 
of infrastructure, which include civil works/ furnishing & furniture (Rs.9.425 crore) and equipment 
(Rs. 5.15 crore).",INFRA_GAP,1,0,0,0,0,0
2023,"RC-
VRDL is also actively reaching out to all VRDLs to improve participation.",ACCESS_GAP,0,0,0,1,0,0
2023,"Samples from 66 VRDLs were received for quality control testing from January 2023 to March 
2024.",QUALITY_GAP,0,0,0,0,0,1
2023,"The completion of the testing, reporting and analysis is expected by September 2024.
5.10 
Testing of Quality control (QC) samples has been a continued activity in the current year.",QUALITY_GAP,0,0,0,0,0,1
2023,"The EQA program will involve 46 VRDLs, participating in the project “Serotype 
speciﬁc detection of circulating Dengue virus in India”.",SERVICE_GAP,0,0,1,0,0,0
2023,"Additionally, an EQA program for detection of Dengue serotypes by Real-time RT-PCR has been 
initiated in 2023.",SERVICE_GAP,0,0,1,0,0,0
2023,"Supply of WHO supported 
micropipettes
132 VRDLs
Dengue Serotyping kits
47 VRDLs
Annual Report

 
The program has been introduced since 2018 and the results from the EQA program for 2022 and 2023 
are summarized in Table 3 below:
 
Dengue Serotyping Molecular EQA:",SERVICE_GAP,0,0,1,0,0,0
2023,"Medical College Kota
2021-2022
Medical College Level
124
Military Hospital Jodhpur, Rajasthan
2022-2023
State Level
125
Coimbatore Medical College, Coimbatore
2016-2017
State Level
126
The King Institute of Preventive Medicine and Research 
(KIPM&R), Chennai
2016-2017
Medical College Level
127
Government Medical College, Theni, Tamil Nadu
2014-2015
Medical College Level
128
Government Medical College, Thiruvarur, Tamil Nadu
2018-2019
Medical College Level
129
Government Medical College, Villupuram, Tamil Nadu
2018-2019
Medical College Level
130
Government Mohan Kumaramangalam Medical College, Salem 2016-2017
Medical College Level
131
Madras Medical College, Chennai
2016-2017
Medical College Level
132
Madurai Medical College, Madurai, Tamil Nadu
2014-2015
Medical College Level
133
Tirunelveli Medical College, Tirunelveli
2016-2017
Medical College Level
134
ICMR-National Institute for Research in Tuberculosis, Chennai
2021-2022
State Level
135
Gandhi Medical College, Telangana
2015-2016
Medical College Level
136
Kakatiya Medical College, Warangal, Telangana
2017-2018
Medical College Level
137
Osmania Medical College, Hyderabad
2013-2014
Medical College Level
138
All India Institute of Medical Sciences (AIIMS), Bibinagar
2021-2022
Tripura
Medical College Level
139
Government Medical College, Agartala
2014-2015
State Level
140
Banaras Hindu University (BHU), Varanasi
2016-2017
State Level
141
King George's Medical University (KGMU), Lucknow
2015-2016
Medical College Level
142
Jawaharlal Nehru Medical College (JNMC), Aligarh
2015-2016
Medical College Level
143
Uttar Pradesh Rural Institute of Medical Sciences & Research, 
Saifai, Etawah, UP
2015-2016
State Level
144
ICMR-Regional Medical Research Centre, Gorakhpur
2020-2021
Medical College Level
145
All India Institute of Medical Science Raebareli, Uttar Pradesh
2021-2022
Medical College Level
146
Government Institute of Medical Sciences, Greater Noida
2021-2022
Medical College Level
147
LLRM Medical College, Meerut, Uttar Pradesh
2022-2023
Medical College Level
148
Sanjay Gandhi Post Graduate Institute of Medical Sciences, 
Lucknow, Uttar Pradesh
2023-2024
Tamil Nadu
Telangana
Uttar 
Pradesh
Rajasthan
Rajasthan
Contd...",INFRA_GAP,1,0,0,0,0,0
